stability_score,average_monthly_income,income_variance,debt_to_income_ratio,min_income,max_income,loan_amount,loan_term_months,employment_type_encoded,months_of_data,loan_to_income_ratio,stability_anomaly,outcome
55.41,2090.23,868549.33,53.92,652.74,3423.52,34931,36,3,12,1.39,0,0
43.86,2934.93,2715293.56,10.35,300.0,4665.14,12768,60,1,5,0.36,0,1
60.06,3799.39,2302493.8,23.82,1023.86,5620.86,39783,60,2,7,0.87,0,2
42.39,3249.61,3504239.55,10.96,300.0,6353.93,7345,24,1,10,0.19,0,1
23.5,2080.39,2533027.56,13.97,437.74,4703.18,12486,60,1,7,0.5,0,1
75.66,2407.25,343184.44,17.82,1950.71,3351.67,13297,36,3,5,0.46,0,2
58.66,4171.19,2973613.55,13.01,1354.63,5860.09,20226,48,2,6,0.4,0,2
40.17,3545.36,4500105.26,17.54,445.27,6610.33,23186,48,2,10,0.54,0,1
41.77,3508.53,4173743.84,69.95,300.0,7050.22,27476,12,2,7,0.65,0,0
91.34,4629.63,160913.44,8.09,4214.68,5177.0,7877,24,2,4,0.14,1,1
96.95,5020.75,23524.42,61.39,4761.2,5249.95,68837,24,4,9,1.14,0,2
82.93,2270.38,150186.93,27.11,1715.33,2546.8,24269,48,3,4,0.89,0,2
71.92,4638.96,1696747.21,16.93,3284.76,5777.33,16360,24,1,4,0.29,0,2
79.49,3668.05,565917.72,29.72,3168.64,4533.28,12205,12,2,3,0.28,0,2
52.73,4400.59,4327482.93,18.45,300.0,7619.82,17077,24,2,10,0.32,0,2
49.81,2420.23,1475299.33,66.89,793.79,4343.77,17936,12,1,9,0.62,0,0
44.88,2623.79,2091844.5,84.67,697.49,4471.58,24872,12,2,12,0.79,0,0
35.66,3428.89,4867151.19,14.01,529.25,6988.31,17260,48,1,7,0.42,0,1
19.82,3106.15,6202743.82,11.61,300.0,5054.1,15155,60,1,3,0.41,0,0
95.06,4972.64,60229.82,22.76,4680.99,5371.15,47255,48,4,6,0.79,0,2
67.83,2029.94,426407.75,27.47,561.15,3112.97,26242,60,3,12,1.08,0,2
83.05,2459.73,173905.28,42.87,1983.66,3068.89,22852,24,3,6,0.77,0,2
40.98,3427.35,4092371.75,37.63,945.28,5395.48,14291,12,1,4,0.35,0,0
28.93,2249.23,2555390.87,32.51,305.06,5677.91,15080,24,1,10,0.56,0,0
51.79,3283.0,2505107.63,22.47,682.05,5711.94,15516,24,2,9,0.39,0,2
16.18,3094.65,6728980.37,67.29,300.0,7324.2,23314,12,2,8,0.63,0,0
26.88,2474.08,3272748.92,11.48,300.0,4856.15,5973,24,2,8,0.2,0,1
42.17,3926.18,5155035.95,36.56,1380.99,7828.71,30189,24,2,8,0.64,0,1
55.49,2108.74,880934.41,77.92,1072.6,2902.03,35607,24,3,3,1.41,0,0
25.73,2523.11,3511981.27,85.1,426.22,5328.69,24041,12,2,12,0.79,0,0
28.02,2019.15,2112200.3,18.38,300.0,4691.27,15601,60,1,10,0.64,0,1
95.47,5066.8,52714.29,27.2,4705.76,5404.74,69592,60,4,10,1.14,0,2
70.97,2703.9,616003.22,18.02,1584.66,3650.36,15099,36,3,7,0.47,0,2
49.21,1798.85,834620.03,54.99,318.74,3083.47,30657,36,3,8,1.42,0,0
93.54,4882.57,99513.87,12.86,4483.68,5352.96,26218,48,4,6,0.45,0,2
1.87,1894.3,3455079.39,42.62,300.0,5967.49,16814,24,1,9,0.74,0,0
24.19,2295.27,3027651.31,66.66,336.28,4846.49,16952,12,1,11,0.62,0,0
43.58,3248.32,3358795.35,22.12,640.05,6104.5,31584,60,2,10,0.81,0,1
51.6,2894.3,1962283.29,10.18,668.62,5289.74,12946,60,2,11,0.37,0,2
46.18,2087.33,1261950.79,7.78,300.0,3470.91,6982,60,1,6,0.28,0,2
32.54,2659.85,3220019.6,37.51,350.8,6191.05,37193,48,2,9,1.17,0,0
94.41,5466.81,93240.01,48.15,5253.34,5816.57,58788,24,4,3,0.9,0,2
72.93,2567.64,483230.04,13.28,1536.25,3611.22,13449,48,3,9,0.44,0,2
40.83,1846.96,1194275.72,80.09,270.38,3361.34,32057,24,3,6,1.45,0,0
15.2,1788.97,2301222.89,36.78,300.0,4217.97,23640,48,1,6,1.1,0,0
8.57,3492.93,10199329.54,27.01,1593.73,7180.07,28002,36,2,3,0.67,0,0
54.88,2918.81,1734336.52,7.63,798.56,4455.58,9360,60,1,7,0.27,0,2
50.63,3015.49,2216081.11,11.54,300.0,4858.41,3856,12,1,9,0.11,0,2
98.38,4947.07,6416.45,8.84,4854.79,4998.78,18255,48,4,3,0.31,0,2
34.82,3057.34,3970691.32,26.03,300.0,4849.54,34972,60,2,4,0.95,0,0
25.91,1488.15,1215569.01,131.7,300.0,2478.19,21715,12,1,3,1.22,0,0
35.68,2075.08,1781474.09,13.53,1248.37,4065.57,5849,24,1,4,0.23,0,1
88.52,4519.45,269365.26,8.24,4153.41,5113.41,13380,48,1,3,0.25,1,1
52.33,2668.01,1617692.17,80.93,473.97,5039.5,23924,12,1,9,0.75,0,0
47.56,3995.8,4390210.96,16.27,474.92,6120.08,19298,36,2,8,0.4,0,1
54.39,3406.49,2414381.29,36.06,1920.29,6336.58,25841,24,2,9,0.63,0,1
94.93,5026.99,64998.17,18.13,4629.29,5389.74,46015,60,4,9,0.76,0,2
69.03,2446.97,574207.16,14.53,1530.49,3482.33,4043,12,3,8,0.14,0,2
93.75,4991.49,97316.54,29.88,4498.47,5462.82,17237,12,4,6,0.29,0,2
48.99,3246.25,2741866.05,9.68,528.79,4776.94,11718,48,2,9,0.3,0,1
50.36,4041.5,4024304.93,41.65,2042.2,6054.26,35407,24,2,3,0.73,0,1
54.43,2153.72,963322.89,36.75,346.21,3335.15,17153,24,3,10,0.66,0,1
20.7,2253.01,3192051.12,21.43,615.92,4771.34,13926,36,1,7,0.52,0,1
76.8,2770.75,413127.39,36.29,1465.56,4059.29,11438,12,3,11,0.34,0,2
61.45,2381.53,842766.55,18.41,469.08,4064.12,20637,60,3,10,0.72,0,2
82.92,2581.92,194457.62,89.3,2117.31,3176.67,26226,12,3,4,0.85,0,0
95.19,4835.99,54038.53,34.33,4449.89,5358.08,69331,48,4,12,1.19,0,2
10.37,2517.66,5092518.14,43.88,238.18,6446.15,12304,12,1,12,0.41,0,0
97.41,4937.6,16306.12,29.23,4731.09,5070.28,16679,12,4,8,0.28,0,2
96.21,5106.77,37554.17,45.2,4851.74,5349.68,51551,24,4,7,0.84,0,2
95.68,4995.11,46531.08,111.22,4655.09,5223.38,64208,12,4,8,1.07,0,0
44.5,2011.85,1246569.56,3.66,743.09,2844.36,2152,36,1,3,0.09,0,1
94.91,5080.7,66817.19,11.58,4865.64,5477.89,29704,60,4,5,0.49,0,2
75.46,2460.04,364497.08,23.77,1776.39,3701.46,27521,60,3,12,0.93,0,2
4.85,2702.25,6611547.7,12.55,300.0,7197.55,10063,36,2,7,0.31,0,0
23.42,2248.24,2964584.15,18.25,235.17,5090.22,14741,48,1,11,0.55,0,0
44.12,6345.0,12573281.45,26.93,1196.01,8730.42,19034,12,1,4,0.25,0,1
44.45,2757.67,2346858.74,12.59,359.85,5571.16,14916,60,1,11,0.45,0,1
29.69,2229.77,2457777.62,28.46,317.16,4389.93,18305,36,1,7,0.68,0,0
20.86,811.44,412351.16,96.88,300.0,1901.68,23002,36,1,5,2.36,0,0
28.02,2169.99,2439509.35,42.83,328.7,4795.65,19169,24,1,11,0.74,0,0
97.32,5072.4,18544.0,54.59,4898.64,5234.95,32004,12,4,9,0.53,0,2
62.69,2460.68,842782.92,14.01,1766.33,3501.54,7109,24,1,3,0.24,0,2
51.11,2966.34,2103320.63,26.32,573.09,4818.9,22519,36,1,12,0.63,0,2
0.0,1132.6,1464002.97,60.95,268.63,2515.46,24806,48,1,3,1.83,0,0
33.73,3961.43,6891271.81,4.81,300.0,6428.17,8008,60,1,4,0.17,0,1
17.21,1815.76,2259942.7,37.37,271.64,3467.28,19572,36,1,7,0.9,0,0
33.28,2763.46,3399178.02,5.31,337.19,4481.45,6165,60,1,6,0.19,0,1
91.69,5195.46,186420.32,23.68,4583.07,5647.74,62140,60,4,6,1.0,0,2
78.32,2567.26,309920.18,81.62,2031.91,3482.25,23835,12,3,6,0.77,0,0
78.65,2502.16,285466.0,29.04,2164.5,3118.15,28645,48,3,3,0.95,0,2
54.91,2392.25,1163574.07,26.52,464.32,3458.44,25012,48,3,6,0.87,0,1
60.17,3147.79,1572043.5,29.22,1721.84,4077.67,10298,12,2,3,0.27,0,2
72.87,2361.29,410336.97,101.54,1470.58,3633.57,27272,12,3,8,0.96,0,0
91.39,2538.66,47818.17,33.43,2288.75,2694.85,39938,60,3,3,1.31,0,2
51.0,4417.58,4686232.62,5.93,1329.75,7419.71,11255,60,1,9,0.21,0,2
39.66,2665.65,2586969.88,25.1,475.96,5047.02,13800,24,1,11,0.43,0,0
74.11,3101.34,644502.2,25.18,2367.91,4346.38,22529,36,1,5,0.61,0,2
10.06,2268.19,4162056.21,21.26,300.0,5981.49,13913,36,1,10,0.51,0,0
26.92,2416.3,3117986.16,22.06,265.19,5052.93,15376,36,1,11,0.53,0,0
19.58,2573.65,4284209.11,30.42,323.87,6181.06,16148,24,1,11,0.52,0,0
22.64,2296.18,3155388.44,39.55,212.88,5215.72,19102,24,2,10,0.69,0,0
71.89,3057.03,738209.86,25.94,2531.64,4339.6,23532,36,2,4,0.64,0,2
57.84,3497.77,2174613.75,15.4,794.52,5595.94,23676,60,2,12,0.56,0,2
30.0,2621.99,3368223.7,23.55,223.63,5272.38,22600,48,1,11,0.72,0,0
12.79,2567.36,5013145.79,14.91,421.98,5668.46,16448,60,1,8,0.53,0,0
8.55,1405.11,1651088.45,19.45,300.0,3152.7,5636,24,1,5,0.33,0,0
49.27,2234.47,1285101.83,23.82,1224.34,3460.53,22377,60,1,3,0.83,0,1
58.08,2413.48,1023508.95,18.81,391.14,4082.0,21366,60,3,11,0.74,0,2
92.59,4862.2,129699.51,137.48,4405.75,5332.03,77256,12,4,8,1.32,0,0
94.8,4713.64,60163.6,35.48,4420.38,5101.69,54170,36,4,7,0.96,0,2
38.97,3072.21,3515542.31,13.66,277.12,5552.45,15642,48,2,11,0.42,0,0
97.87,5041.54,11526.07,71.01,4918.1,5175.51,79961,24,4,5,1.32,0,0
0.0,2725.81,7927958.24,6.08,300.0,6665.12,7119,60,1,4,0.22,0,0
94.06,4991.82,87931.39,36.38,4514.85,5499.39,20987,12,4,12,0.35,0,2
36.17,2536.26,2620718.21,33.32,300.0,4852.51,17599,24,1,6,0.58,0,1
91.81,5093.4,174221.49,11.37,4469.56,5897.84,29238,60,4,10,0.48,0,2
63.17,3751.65,1909496.79,9.76,2144.23,5774.94,13644,48,2,6,0.3,0,2
44.07,4317.05,5829708.45,78.14,237.67,6380.18,37770,12,2,6,0.73,0,0
93.01,4977.29,121165.27,106.69,4027.55,5283.97,61373,12,4,12,1.03,0,0
49.82,4210.2,4463197.99,16.87,300.0,7471.64,26469,48,2,10,0.52,0,2
39.82,2368.89,2032105.97,37.81,283.66,4602.09,33384,48,2,9,1.17,0,0
93.62,4948.32,99794.36,25.01,4385.77,5445.64,27646,24,4,9,0.47,0,2
6.15,2167.76,4138622.8,20.96,300.0,4933.91,9462,24,1,7,0.36,0,0
18.43,2235.67,3325234.1,24.9,277.66,6078.6,11480,24,1,12,0.43,0,0
59.41,2437.89,979344.45,122.73,422.01,3469.52,34032,12,3,8,1.16,0,0
34.77,2267.51,2187668.41,30.86,393.1,4807.89,20186,36,1,7,0.74,0,0
0.0,2867.13,8647516.6,16.35,300.0,9754.77,9766,24,1,12,0.28,0,0
47.5,2758.94,2098357.1,86.89,413.7,3983.86,26840,12,2,5,0.81,0,0
37.92,3159.72,3847330.6,37.07,300.0,6593.06,34765,36,2,8,0.92,0,0
61.55,2403.89,854195.15,48.37,586.39,3975.92,36038,36,3,11,1.25,0,1
63.91,2240.68,653926.89,26.58,734.12,3324.69,28036,60,3,10,1.04,0,2
96.37,5367.89,37946.11,6.83,5241.48,5657.13,11871,36,4,4,0.18,0,2
49.54,4442.74,5026475.2,13.91,2625.55,6948.16,22607,48,1,3,0.42,0,2
93.94,5025.57,92845.63,18.7,4572.75,5436.15,47469,60,4,7,0.79,0,2
65.46,2836.13,959595.85,7.27,1958.41,4119.0,9701,60,3,5,0.29,0,2
93.73,4892.75,94181.08,88.48,4396.94,5259.18,50032,12,4,9,0.85,0,0
94.49,5207.03,82286.11,29.93,4926.98,5542.29,34805,24,4,7,0.56,0,2
87.7,2838.66,121916.09,9.0,2370.88,3186.04,12022,60,3,5,0.35,0,2
25.57,3043.04,5129702.89,4.0,553.8,8150.43,4540,48,2,10,0.12,0,1
18.42,2070.64,2853760.95,25.36,300.0,3664.75,22567,60,1,3,0.91,0,0
76.98,2554.89,345962.42,25.0,1595.66,3270.46,19795,36,3,6,0.65,0,2
19.58,2869.24,5324085.52,14.56,432.47,7386.9,8704,24,1,9,0.25,0,0
45.87,3302.3,3195594.12,90.32,207.42,5079.59,33394,12,2,8,0.84,0,0
71.55,2319.88,435658.04,39.59,1035.58,3475.86,28465,36,3,10,1.02,0,1
97.79,5114.22,12793.17,3.52,5030.54,5242.9,9089,60,4,3,0.15,0,2
94.2,5098.89,87338.48,29.74,4562.54,5489.04,63334,48,4,7,1.04,0,2
19.6,2254.41,3285398.23,25.4,272.05,4212.65,21348,48,2,4,0.79,0,0
40.93,2992.13,3124073.98,17.92,634.89,5161.22,5942,12,1,6,0.17,0,1
35.04,3009.03,3821159.07,32.37,239.09,5329.98,10849,12,1,7,0.3,0,0
7.71,2770.55,6537471.29,2.09,300.0,5878.11,2434,60,1,5,0.07,0,0
59.52,2648.71,1149850.21,36.66,1213.25,4309.62,10758,12,1,6,0.34,0,1
96.48,5010.97,31086.17,24.52,4739.37,5283.11,62061,60,4,12,1.03,0,2
39.43,2129.22,1663040.38,10.87,300.0,4482.03,6774,36,1,11,0.27,0,1
56.86,3208.84,1916685.12,23.48,1606.52,4899.13,21731,36,1,4,0.56,0,2
17.72,3360.11,7642965.59,3.46,376.9,7419.21,3401,36,1,5,0.08,0,0
75.14,2406.02,357884.79,23.29,1446.7,3453.71,12143,24,3,12,0.42,0,2
38.88,3079.4,3542816.85,11.67,300.0,6022.7,10662,36,2,10,0.29,0,1
70.77,2459.89,516868.57,24.77,1569.08,3828.6,13204,24,3,10,0.45,0,2
58.42,2451.03,1038463.63,17.56,218.66,3690.22,9329,24,3,11,0.32,0,2
17.47,2588.04,4562177.14,36.99,391.78,5676.22,28411,36,2,8,0.91,0,0
17.48,2703.45,4976440.84,5.36,223.2,6558.17,5211,48,1,11,0.16,0,0
96.46,4979.97,30996.43,33.97,4721.79,5178.06,54787,36,4,10,0.92,0,2
94.69,4919.55,68281.16,111.25,4476.57,5338.65,63252,12,4,11,1.07,0,0
25.51,2073.32,2385481.25,9.12,489.29,4364.11,5609,36,2,5,0.23,0,1
25.38,2165.12,2610063.46,60.49,309.61,3259.8,28382,24,3,3,1.09,0,0
12.57,2320.77,4116968.99,11.18,298.66,6395.25,9495,48,1,10,0.34,0,0
44.05,3372.02,3558838.39,7.93,357.67,6967.31,9968,48,2,11,0.25,0,1
92.4,5197.71,156117.83,43.67,4894.26,5644.49,26233,12,4,3,0.42,0,2
34.31,2972.02,3811296.12,23.3,223.85,5326.0,20263,36,1,8,0.57,0,0
26.42,2917.22,4606903.42,43.89,514.74,4645.69,14185,12,1,3,0.41,0,0
5.75,1893.94,3186471.68,30.27,300.0,3822.72,11939,24,1,3,0.53,0,0
83.1,2591.54,191819.67,33.39,1907.83,3228.8,34113,48,3,6,1.1,0,2
76.7,2379.68,307385.87,70.61,1528.5,2877.84,36414,24,3,5,1.28,0,0
52.86,2194.01,1069569.07,56.17,392.29,3618.43,26705,24,3,9,1.01,0,0
86.53,2554.44,118315.37,28.63,2238.24,3128.87,34415,60,3,5,1.12,0,2
55.89,2372.62,1095112.98,50.54,366.43,4051.59,37161,36,3,12,1.31,0,0
54.45,3210.17,2137741.24,26.99,804.98,4807.72,38080,60,2,7,0.99,0,1
42.93,3397.57,3759527.86,14.82,402.25,6168.99,21639,60,1,12,0.53,0,1
71.95,2482.22,484671.44,20.19,1703.32,3470.23,15534,36,3,12,0.52,0,2
70.8,2055.72,360377.84,39.87,1178.25,2651.32,38571,60,3,8,1.56,0,2
58.54,3383.06,1967353.36,35.42,1386.44,4904.36,35568,36,2,5,0.88,0,1
73.09,2777.44,558489.66,8.97,1660.39,3883.57,7721,36,3,7,0.23,0,2
36.82,2813.33,3158950.27,16.95,273.75,5154.44,20043,60,1,10,0.59,0,0
96.31,5076.73,34999.01,8.64,4897.31,5270.63,14211,36,4,3,0.23,0,2
93.79,4952.85,94605.86,55.65,4493.82,5261.47,31855,12,4,9,0.54,0,1
48.8,4020.91,4238538.5,17.09,532.23,7074.42,20108,36,1,7,0.42,0,1
53.39,5144.52,5748505.12,12.66,2930.87,7691.25,7255,12,1,3,0.12,0,2
33.64,2695.01,3198483.86,9.24,1029.31,5188.04,5135,24,1,4,0.16,0,1
60.54,2549.79,1012148.88,73.49,602.7,3546.59,21315,12,3,6,0.7,0,0
94.68,5026.62,71409.96,30.11,4649.64,5424.45,63213,48,4,9,1.05,0,2
69.65,2921.79,786492.83,38.58,1398.82,4046.65,12553,12,1,8,0.36,0,2
71.97,2951.41,684619.67,25.03,2123.17,4160.18,15238,24,1,5,0.43,0,2
5.25,1843.48,3050869.06,85.15,300.0,5080.14,17391,12,1,12,0.79,0,0
22.75,2861.03,4884664.35,22.2,300.0,7192.24,13361,24,2,10,0.39,0,1
21.95,2868.11,5010574.69,31.94,284.98,4238.17,10204,12,1,3,0.3,0,0
50.36,2545.67,1597078.63,15.42,723.09,4703.88,8095,24,1,7,0.26,0,2
76.5,2462.6,334942.43,40.07,1722.84,3109.38,38909,48,3,7,1.32,0,2
94.82,5142.65,71065.17,10.95,4763.59,5470.56,28426,60,4,7,0.46,0,2
94.02,5067.96,91696.47,16.77,4586.81,5355.06,27517,36,4,8,0.45,0,2
6.97,1637.45,2320313.69,43.42,372.32,4258.72,20804,36,1,8,1.06,0,0
37.27,1854.44,1353195.06,25.7,300.0,3818.94,20032,60,1,9,0.9,0,0
48.28,3470.39,3221481.79,40.71,300.0,5761.16,29717,24,2,11,0.71,0,1
87.91,3894.04,221576.05,36.75,3016.94,4734.11,16022,12,2,10,0.34,0,2
76.6,2417.16,319865.7,20.54,1680.28,3305.63,19575,48,3,10,0.67,0,2
54.49,3410.5,2409185.83,20.43,2409.05,5198.48,25973,48,2,3,0.63,0,2
95.41,4977.58,52220.05,27.0,4595.11,5426.06,43528,36,4,12,0.73,0,2
9.09,2552.55,5384517.63,13.94,300.0,6738.13,3962,12,1,7,0.13,0,0
39.39,2658.54,2596075.79,91.1,300.0,4032.68,27115,12,2,7,0.85,0,0
5.67,1872.13,3118455.72,89.1,207.27,5543.8,18578,12,1,12,0.83,0,0
58.67,2086.14,743391.64,15.73,239.74,3134.78,12938,48,3,9,0.52,0,2
74.96,2521.71,398587.6,36.56,1206.13,3542.79,10486,12,3,10,0.35,0,2
42.27,3366.41,3776623.82,52.98,1478.25,7182.18,37518,24,2,8,0.93,0,0
51.5,2334.26,1281614.34,16.22,555.02,3901.16,10919,36,1,10,0.39,0,1
83.33,2460.83,168330.15,62.69,1972.21,2910.69,33431,24,3,6,1.13,0,1
24.07,3488.14,7015160.16,25.75,412.68,6673.36,18892,24,2,4,0.45,0,1
93.83,4924.43,92300.1,28.3,4594.61,5504.99,58205,48,4,9,0.98,0,2
37.26,2373.58,2217905.7,17.59,295.52,4253.75,15281,48,1,6,0.54,0,0
92.06,5126.0,165679.59,26.6,4703.44,5672.28,15760,12,4,4,0.26,0,2
93.3,5148.26,119065.88,19.72,4703.6,5552.54,11731,12,4,5,0.19,0,2
40.82,2513.9,2213378.34,31.03,223.71,4507.69,8735,12,2,12,0.29,0,1
95.25,4982.29,56081.27,38.0,4536.48,5315.23,42282,24,4,12,0.71,0,2
57.48,3491.64,2204013.45,18.54,1429.81,5039.43,18674,36,1,8,0.45,0,2
63.9,2488.44,807108.14,23.64,235.25,3500.0,12746,24,3,10,0.43,0,2
47.3,3003.22,2504620.89,46.37,300.0,5201.61,15430,12,1,9,0.43,0,0
48.52,3336.64,2950040.13,36.0,704.67,5182.67,13307,12,1,6,0.33,0,1
31.52,2853.33,3817888.87,13.83,300.0,5566.56,11709,36,2,10,0.34,0,1
93.89,4954.62,91547.64,44.14,4489.81,5482.42,48850,24,4,10,0.82,0,2
56.95,3304.55,2024021.97,27.98,489.68,5429.02,27446,36,2,12,0.69,0,1
48.38,3441.87,3156384.17,42.4,399.56,5693.88,16252,12,1,6,0.39,0,1
35.94,2264.29,2103793.19,89.87,300.0,4717.42,22546,12,1,12,0.83,0,0
8.95,1224.38,1242658.83,41.7,228.66,2770.1,14937,36,1,7,1.02,0,0
41.79,2676.08,2426521.52,2.2,300.0,5303.33,2535,60,1,9,0.08,0,1
10.09,2655.58,5701171.27,10.48,300.0,5983.35,5796,24,1,7,0.18,0,0
91.25,5343.73,218677.9,4.77,5035.21,5881.77,5259,24,1,3,0.08,1,1
15.01,2403.47,4172762.75,59.81,469.28,6390.22,30235,24,2,7,1.05,0,0
95.37,5084.91,55397.39,43.2,4878.77,5412.68,25390,12,4,4,0.42,0,2
53.86,4087.94,3558044.11,6.84,2460.44,7085.77,10429,48,2,5,0.21,0,2
15.7,1927.42,2640270.32,52.07,238.06,4721.86,11119,12,1,12,0.48,0,0
64.83,3651.05,1648978.66,2.83,1314.07,5098.57,2976,36,1,8,0.07,0,2
48.08,3345.45,3016590.82,67.04,300.0,5572.16,24850,12,1,12,0.62,0,0
96.68,5100.77,28756.24,23.19,4755.68,5298.32,49397,48,4,8,0.81,0,2
41.03,4038.15,5669647.32,11.85,686.5,7027.11,17513,48,1,5,0.36,0,1
41.5,3133.37,3360279.01,17.03,380.12,5390.58,23451,60,2,6,0.62,0,1
28.19,1981.13,2023783.15,22.16,385.03,3948.01,13029,36,2,9,0.55,0,1
48.25,2972.39,2365816.84,65.38,327.39,4990.83,21645,12,1,12,0.61,0,0
31.86,2779.63,3587286.28,20.61,241.25,5382.35,24625,60,1,12,0.74,0,0
94.58,4975.79,72685.33,5.09,4654.63,5377.28,10573,48,4,10,0.18,0,2
98.82,4905.82,3339.85,60.82,4862.56,4971.46,66645,24,4,3,1.13,0,1
53.11,2683.06,1582728.24,51.42,300.0,3783.4,15366,12,1,6,0.48,0,1
64.44,2074.04,544089.37,69.33,1415.02,2870.84,31162,24,3,3,1.25,0,1
24.08,3357.23,6496971.93,9.53,300.0,6495.55,11926,48,2,8,0.3,0,1
0.0,1388.14,2924394.92,13.24,224.12,5105.09,2047,12,1,10,0.12,0,0
48.04,2153.08,1251512.4,86.25,264.17,3227.91,21123,12,3,6,0.82,0,0
77.57,2639.25,350599.4,13.54,1959.9,3223.92,11076,36,3,5,0.35,0,2
77.05,2391.22,301143.21,17.55,1582.14,3063.37,16551,48,3,5,0.58,0,2
16.57,1684.65,1975282.32,12.41,317.5,3825.57,6206,36,2,9,0.31,0,0
94.23,4916.47,80386.98,130.96,4498.66,5353.1,74414,12,4,10,1.26,0,0
89.21,2640.61,81206.1,17.64,2460.75,2969.17,18363,48,3,3,0.58,0,2
82.67,2232.03,149610.24,29.7,1835.96,2730.07,20542,36,3,4,0.77,0,2
32.63,3036.54,4185131.98,12.74,483.96,6518.96,4330,12,2,9,0.12,0,1
2.16,3619.25,12538969.7,17.04,300.0,8536.75,22562,48,1,5,0.52,0,0
13.25,2601.95,5094810.33,2.15,265.08,6574.48,2047,48,1,8,0.07,0,0
0.0,1987.14,4953016.93,35.23,245.76,5991.14,20481,36,1,12,0.86,0,0
0.0,861.87,761031.05,14.48,300.0,2150.8,5362,60,1,4,0.52,0,0
35.67,2619.74,2840297.29,7.75,350.19,5287.13,5941,36,1,9,0.19,0,1
52.97,2159.72,1031500.76,51.09,987.04,2757.01,34195,36,3,3,1.32,0,0
93.71,4970.43,97869.05,16.07,4529.91,5585.92,33358,48,4,10,0.56,0,2
27.32,1660.03,1455799.68,12.02,365.15,2752.75,9390,60,3,3,0.47,0,1
93.09,5091.72,123832.43,26.97,4469.48,5298.55,30671,24,4,5,0.5,0,2
92.9,5166.73,134610.35,18.98,4714.09,5577.05,31760,36,4,4,0.51,0,2
40.87,2080.6,1513787.74,16.36,305.06,3146.88,13424,48,3,4,0.54,0,1
40.17,1529.67,837673.79,15.15,337.55,2372.82,4779,24,1,4,0.26,0,1
48.07,3346.71,3020790.5,26.77,593.45,6039.25,39372,60,2,11,0.98,0,1
65.07,3403.26,1413024.25,18.01,1938.27,4887.19,22019,48,1,5,0.54,0,2
95.52,5051.94,51302.23,35.57,4719.62,5419.03,58191,36,4,6,0.96,0,2
97.49,5076.05,16181.93,127.73,4900.44,5224.93,74932,12,4,6,1.23,0,0
75.9,2615.74,397465.75,32.09,1203.22,3354.37,18191,24,3,11,0.58,0,2
67.67,2449.89,627302.08,32.13,1599.52,3166.55,31031,48,3,3,1.06,0,2
71.66,2676.13,575275.64,63.7,1596.5,3301.34,36944,24,3,4,1.15,0,1
0.0,1273.03,1626608.93,36.5,206.92,4095.87,13789,36,2,10,0.9,0,0
95.22,4894.79,54731.69,47.72,4622.28,5366.54,75651,36,4,10,1.29,0,2
72.12,4310.22,1444493.45,27.85,3107.59,6225.71,13438,12,2,7,0.26,0,2
0.0,937.38,1187228.05,49.73,356.77,2882.14,21938,60,3,5,1.95,0,0
76.73,2539.21,349092.94,32.57,1547.69,3583.25,25632,36,3,9,0.84,0,2
46.48,3066.85,2693989.43,6.82,481.86,5940.45,6211,36,2,8,0.17,0,1
21.87,2459.67,3692814.57,22.55,238.71,6468.08,20293,48,1,12,0.69,0,0
74.72,3671.17,861373.46,9.84,3046.21,4737.6,10572,36,1,3,0.24,0,2
18.69,2411.66,3844938.43,10.02,300.0,5840.23,10159,60,1,10,0.35,0,0
21.39,2309.02,3294449.34,34.25,300.0,5868.35,23141,36,1,12,0.84,0,0
69.16,3439.54,1124864.4,13.0,2181.86,4900.04,13267,36,2,9,0.32,0,2
90.29,2619.98,64781.41,52.22,2379.15,3127.28,15561,12,3,7,0.49,0,1
0.0,2127.41,4948699.97,6.18,300.0,6152.35,2737,24,1,11,0.11,0,0
92.9,5018.18,126981.71,32.39,4361.95,5477.24,36302,24,4,7,0.6,0,2
94.03,4968.52,87892.64,30.71,4552.37,5388.56,34082,24,4,9,0.57,0,2
54.64,2201.46,997150.01,18.85,246.1,3499.09,8991,24,3,12,0.34,0,2
92.6,4988.31,136136.54,33.9,4282.68,5554.41,70625,48,4,10,1.18,0,2
28.97,1732.42,1514063.35,56.01,613.04,3111.31,20013,24,1,4,0.96,0,0
16.61,2152.06,3220656.56,12.48,234.77,4585.79,11294,60,1,7,0.44,0,0
42.45,3934.62,5127538.73,17.36,283.58,7409.24,7647,12,2,12,0.16,0,1
76.52,2368.63,309420.15,70.43,1726.3,3111.12,36151,24,3,6,1.27,0,0
68.02,3380.31,1168888.46,24.94,2467.12,4909.68,37057,60,2,5,0.91,0,2
27.48,2690.5,3806730.01,35.17,300.0,4842.84,35268,48,2,6,1.09,0,0
97.65,5040.16,14027.65,52.0,4932.04,5166.75,30288,12,4,3,0.5,0,2
0.0,2023.91,11086676.57,3.91,300.0,7016.95,2893,48,1,4,0.12,0,0
81.02,2556.99,235481.36,31.95,2017.94,3334.39,25317,36,3,7,0.83,0,2
13.83,3192.53,7567323.91,33.62,382.4,7312.7,22354,24,1,5,0.58,0,0
90.05,2121.49,44552.29,24.85,1877.82,2248.03,19295,48,1,3,0.76,1,1
